Sender ID,Max of Date Created,Recency,frequency,monetary,Average of Total Amount
24067,14/03/2019,1854,2,8500,4250
24092,08/07/2023,277,14,60201.99,4300.142143
24130,17/06/2020,1393,2,13000,6500
24136,08/08/2019,1707,3,30000,10000
24147,09/04/2021,1097,4,21451,5362.75
24148,09/12/2019,1584,1,10000,10000
24172,28/04/2019,1809,1,10000,10000
24224,25/08/2022,594,7,29980,4282.857143
24231,01/10/2021,922,14,74702.99,5335.927857
24298,07/10/2020,1281,13,71300,5484.615385
24307,14/01/2021,1182,3,11055.99,3685.33
24328,20/07/2020,1360,3,18550,6183.333333
24341,12/10/2020,1276,7,30728,4389.714286
24349,25/05/2020,1416,5,19247.51,3849.502
24352,29/04/2019,1808,1,9500,9500
24355,31/12/2019,1562,10,55100,5510
24377,09/04/2019,1828,1,4600,4600
24400,04/07/2019,1742,2,9800,4900
24424,24/07/2022,626,8,47556,5944.5
24429,02/12/2019,1591,1,9990,9990
24440,20/08/2019,1695,1,6650,6650
24452,20/03/2019,1848,1,9226,9226
24488,27/02/2019,1869,1,10000,10000
24536,02/03/2024,39,12,53923.98,4493.665
24538,14/02/2019,1882,2,9840,4920
24554,26/02/2020,1505,4,37825,9456.25
24558,02/10/2020,1286,1,5300,5300
24562,22/01/2019,1905,1,6000,6000
24641,19/09/2023,204,12,80000,6666.666667
24655,03/05/2019,1804,1,7000,7000
24706,23/03/2020,1479,7,39015.25,5573.607143
24714,12/08/2022,607,4,17710.98,4427.745
24736,01/04/2019,1836,1,10000,10000
24749,26/06/2019,1750,1,5500,5500
24759,28/03/2019,1840,2,10000,5000
24800,29/02/2024,41,17,63786.99,3752.175882
24808,02/02/2019,1894,2,9450,4725
24822,07/03/2022,765,9,44849.29,4983.254444
24828,10/01/2021,1186,2,8500,4250
24846,27/08/2019,1688,1,7086,7086
24855,09/01/2021,1187,8,43296,5412
24879,23/07/2019,1723,1,4595.59,4595.59
24895,28/08/2019,1687,3,25000,8333.333333
24903,13/10/2022,545,2,10000,5000
24906,14/09/2019,1670,4,20000,5000
24938,11/11/2020,1246,4,16000,4000
24948,28/01/2020,1534,1,8900,8900
24955,04/06/2020,1406,1,4202,4202
24985,08/08/2019,1707,7,48355,6907.857143
24989,07/02/2019,1889,1,5000,5000
24997,26/04/2019,1811,1,3600,3600
25025,18/05/2020,1423,3,25664.23,8554.743333
25042,22/11/2021,870,4,19948.08,4987.02
25088,24/04/2019,1813,3,14000,4666.666667
25091,05/10/2020,1283,1,7000,7000
25104,15/04/2019,1822,2,16400,8200
25110,10/06/2020,1400,3,15110,5036.666667
25122,03/01/2020,1559,3,21300,7100
25144,07/01/2020,1555,1,5000,5000
25149,06/07/2019,1740,2,9821,4910.5
25156,09/07/2020,1371,1,6000,6000
25261,28/05/2020,1413,2,8578,4289
25282,06/02/2019,1890,1,5000,5000
25289,28/04/2019,1809,1,9022.83,9022.83
25292,14/04/2021,1092,21,94300,4490.47619
25414,21/02/2019,1875,2,7443,3721.5
25494,24/04/2019,1813,1,8300,8300
25499,04/12/2019,1589,5,24000,4800
25558,05/07/2022,645,1,10000,10000
25560,14/05/2023,332,11,40799,3709
25596,26/04/2019,1811,2,19980,9990
25666,18/10/2020,1270,7,37800,5400
25704,13/06/2022,667,6,32844,5474
25711,25/01/2023,441,8,35000,4375
25739,13/06/2019,1763,2,10000,5000
25744,21/11/2019,1602,1,8500,8500
25762,07/06/2020,1403,11,41186,3744.181818
25797,22/10/2020,1266,2,10000,5000
25810,06/01/2020,1556,2,9000,4500
25820,18/09/2019,1666,3,14460,4820
25841,01/04/2019,1836,2,12522,6261
25864,14/02/2019,1882,1,5000,5000
25865,09/11/2020,1248,3,11129,3709.666667
25939,10/01/2021,1186,2,17625,8812.5
25966,25/06/2022,655,4,25005.99,6251.4975
26195,02/01/2024,99,17,71882.49,4228.381765
26243,07/03/2022,765,3,12099,4033
26443,11/06/2021,1034,2,10861,5430.5
26578,22/02/2023,413,1,5200,5200
26679,21/06/2021,1024,2,10000,5000
26683,24/09/2022,564,4,25200,6300
26719,06/07/2021,1009,3,12000,4000
26841,25/01/2024,76,4,16700,4175
26843,09/11/2021,883,6,30000,5000
26896,06/05/2023,340,6,31719.94,5286.656667
26910,12/06/2022,668,9,38691.5,4299.055556
26938,30/08/2021,954,2,9000,4500
26940,11/10/2021,912,3,11670,3890
26963,01/03/2023,406,4,16004.97,4001.2425
26985,28/09/2021,925,2,16000,8000
26994,15/02/2024,55,1,3795,3795
26998,23/09/2021,930,1,10000,10000
26999,14/09/2021,939,2,20000,10000
27030,27/09/2021,926,1,9999,9999
27222,27/01/2023,439,4,17667.48,4416.87
27236,12/05/2023,334,6,30996,5166
27269,06/10/2022,552,5,28000,5600
27292,22/05/2022,689,4,18500,4625
27315,12/12/2021,850,1,5000,5000
27466,24/05/2022,687,1,10000,10000
27467,26/05/2022,685,2,20000,10000
27519,18/05/2023,328,4,14915,3728.75
27551,15/02/2022,785,3,12100,4033.333333
27593,09/03/2022,763,3,11000,3666.666667
27645,17/03/2022,755,2,16000,8000
27703,04/11/2022,523,4,16098,4024.5
27743,05/03/2023,402,5,18050,3610
27934,19/03/2023,388,4,17206.49,4301.6225
27946,10/06/2022,670,1,9700,9700
27978,17/05/2023,329,4,15999,3999.75
28096,28/09/2022,560,6,27000,4500
28120,25/07/2022,625,1,7896,7896
28261,10/06/2023,305,2,10000,5000
28390,05/11/2022,522,2,12000,6000
28391,05/10/2022,553,1,9000,9000
28413,03/03/2024,38,1,7603.19,7603.19
28451,10/01/2023,456,6,26013.97,4335.661667
28516,16/11/2023,146,6,32393.98,5398.996667
28570,31/01/2023,435,7,35000,5000
28586,21/09/2023,202,8,38031,4753.875
28609,10/02/2024,60,1,4150,4150
28646,26/01/2023,440,2,15752,7876
28827,30/01/2023,436,1,9999,9999
28891,26/02/2023,409,1,7000,7000
28984,03/01/2024,98,3,13498,4499.333333
28992,14/01/2024,87,2,12000,6000
29014,21/12/2023,111,1,4000,4000
30028,03/12/2023,129,3,13800,4600
30062,23/11/2023,139,3,13861.49,4620.496667
30105,03/03/2024,38,8,46350.99,5793.87375
30110,01/11/2023,161,1,7000,7000
30126,28/11/2023,134,1,4000,4000
30138,24/01/2024,77,2,15580,7790
30143,03/12/2023,129,2,9000,4500
30153,06/02/2024,64,7,30035.46,4290.78
30164,22/12/2023,110,1,7530,7530
30175,01/01/2024,100,1,4000,4000
30178,08/02/2024,62,5,30498,6099.6
30272,10/02/2024,60,1,5000,5000
23,25/07/2023,260,35,105311.47,3008.899143
31,12/07/2023,273,16,56775.04,3548.44
38,03/03/2024,38,54,144448.85,2674.978704
40,24/03/2022,748,8,21343.38,2667.9225
46,19/11/2023,143,27,86397.98,3199.925185
63,21/11/2023,141,10,25321,2532.1
86,18/05/2022,693,4,10351.37,2587.8425
102,27/01/2024,74,5,14003.01,2800.602
113,18/07/2019,1728,3,10000,3333.333333
116,13/12/2023,119,28,98169.99,3506.071071
124,19/12/2023,113,7,18782.99,2683.284286
174,14/01/2024,87,3,9465,3155
187,07/10/2023,186,15,37542.18,2502.812
188,21/12/2023,111,14,35997,2571.214286
201,18/09/2020,1300,1,2594.5,2594.5
219,05/12/2019,1588,1,3516,3516
246,20/01/2024,81,40,102738.13,2568.45325
271,09/06/2020,1401,7,18563,2651.857143
277,09/07/2020,1371,2,5069,2534.5
282,19/03/2022,753,5,16501,3300.2
284,15/10/2019,1639,3,6555,2185
286,09/01/2024,92,44,99283.98,2256.454091
304,07/12/2022,490,17,38502.99,2264.881765
310,11/05/2022,700,4,14005.98,3501.495
326,05/01/2024,96,11,25912,2355.636364
380,22/01/2024,79,14,39062.98,2790.212857
391,23/10/2023,170,21,65704.35,3128.778571
418,04/11/2022,523,4,13093.35,3273.3375
424,29/08/2022,590,6,15553.98,2592.33
442,01/09/2021,952,2,6052.99,3026.495
444,04/09/2019,1680,1,2500,2500
461,19/12/2023,113,14,38777.41,2769.815
470,05/12/2021,857,5,11253.99,2250.798
479,09/04/2023,367,11,34489.07,3135.37
500,18/07/2023,267,6,13700,2283.333333
501,16/07/2020,1364,4,9709.59,2427.3975
512,06/09/2022,582,2,4999,2499.5
526,28/03/2019,1840,4,9200,2300
535,01/06/2021,1044,6,14299,2383.166667
544,01/03/2024,40,2,6015.98,3007.99
548,03/02/2023,432,12,31855.17,2654.5975
569,16/02/2023,419,15,47199.99,3146.666
571,04/12/2023,128,16,37488.91,2343.056875
578,16/04/2023,360,6,16006.99,2667.831667
584,28/01/2024,73,10,30768.98,3076.898
614,18/01/2024,83,14,37752.98,2696.641429
622,22/07/2023,263,16,44426.95,2776.684375
670,12/04/2022,729,3,9555.06,3185.02
690,21/02/2024,49,8,21183.99,2647.99875
745,04/04/2023,372,11,33507,3046.090909
800,06/02/2024,64,12,37567,3130.583333
812,28/02/2024,42,3,9492.64,3164.213333
816,11/01/2023,455,44,104530.85,2375.701136
827,26/03/2020,1476,2,4340.76,2170.38
881,28/02/2023,407,26,67699.95,2603.844231
901,30/05/2020,1411,1,2516.8,2516.8
903,27/02/2024,43,68,149417.96,2197.322941
932,30/09/2023,193,1,3033,3033
957,16/10/2023,177,30,75797.4,2526.58
976,11/11/2023,151,8,18516.47,2314.55875
1011,23/12/2022,474,18,52989.15,2943.841667
1053,09/02/2021,1156,9,31787.9,3531.988889
1093,21/04/2023,355,5,12501,2500.2
1131,24/06/2023,291,5,16098,3219.6
1161,20/02/2024,50,12,35123,2926.916667
1258,15/12/2022,482,6,15703.99,2617.331667
1298,14/10/2022,544,4,9501.98,2375.495
1306,11/10/2022,547,14,48803.98,3485.998571
1317,06/02/2024,64,30,77084.56,2569.485333
1318,25/08/2023,229,10,26008.99,2600.899
1390,09/11/2023,153,19,49287.88,2594.098947
1400,23/08/2020,1326,4,12991.66,3247.915
1403,14/01/2024,87,21,46277.47,2203.689048
1417,11/02/2024,59,19,41321.99,2174.841579
1477,12/06/2019,1764,2,4500,2250
1487,25/06/2023,290,2,5250,2625
1499,02/10/2023,191,13,29435,2264.230769
1501,06/09/2023,217,22,70805.97,3218.453182
1533,28/11/2023,134,5,14100,2820
1543,01/10/2022,557,5,11113.98,2222.796
1548,13/11/2023,149,8,18371.98,2296.4975
1554,09/06/2023,306,4,10831.98,2707.995
1608,22/11/2021,870,15,41346.98,2756.465333
1632,21/09/2019,1663,3,9935.78,3311.926667
1654,17/10/2020,1271,6,16216,2702.666667
1660,04/02/2024,66,8,19160.98,2395.1225
1671,28/11/2023,134,3,10107.99,3369.33
1707,06/08/2019,1709,3,7280,2426.666667
1736,07/01/2024,94,13,29820.98,2293.921538
1745,10/10/2023,183,15,35323.95,2354.93
1746,20/09/2022,568,3,9175,3058.333333
1787,18/04/2023,358,11,25866.96,2351.541818
1797,22/12/2021,840,7,18500,2642.857143
1804,06/05/2023,340,9,22143.96,2460.44
1815,16/07/2019,1730,4,9670,2417.5
2008,04/02/2023,431,2,5501.49,2750.745
2010,24/12/2021,838,33,102072.96,3093.12
2117,05/01/2023,461,23,70092.95,3047.519565
2149,29/03/2022,743,15,34556.57,2303.771333
2190,28/08/2022,591,8,21157.99,2644.74875
2203,10/08/2020,1339,6,19186,3197.666667
2212,04/02/2024,66,16,54381.98,3398.87375
2291,16/02/2023,419,12,29613.91,2467.825833
2324,10/11/2023,152,14,31318.46,2237.032857
2337,04/09/2020,1314,6,16500,2750
2391,14/01/2024,87,24,79125.73,3296.905417
2473,30/07/2019,1716,6,17508,2918
2477,06/02/2024,64,13,36392.68,2799.436923
2518,16/01/2020,1546,4,12635,3158.75
2544,27/03/2022,745,10,26968.99,2696.899
2545,13/10/2023,180,29,80010.99,2758.999655
2556,21/02/2024,49,44,105046.39,2387.417955
2585,10/01/2023,456,5,15654.97,3130.994
2598,03/07/2019,1743,4,10499.62,2624.905
2600,11/11/2020,1246,7,24002,3428.857143
2623,21/03/2021,1116,7,17586.35,2512.335714
2664,23/07/2023,262,29,84149.44,2901.704828
2676,07/09/2023,216,10,26408.99,2640.899
2683,15/12/2021,847,15,46796.1,3119.74
2756,08/02/2020,1523,3,8790,2930
2793,26/09/2022,562,5,13969.99,2793.998
2798,27/12/2022,470,4,13457,3364.25
2801,17/11/2022,510,2,4758.99,2379.495
2828,22/02/2023,413,7,22699.98,3242.854286
2840,03/08/2022,616,32,79087.84,2471.495
2933,24/01/2023,442,27,81829.39,3030.718148
2967,13/10/2023,180,8,19933.96,2491.745
2987,28/03/2022,744,3,9878.98,3292.993333
2998,02/11/2022,525,24,59222.99,2467.624583
3031,19/01/2019,1908,2,5000,2500
3084,01/12/2023,131,29,75139.47,2591.016207
3094,10/02/2023,425,9,26690.48,2965.608889
3204,13/09/2023,210,18,62951.99,3497.332778
3222,23/02/2019,1873,1,2500,2500
3225,28/10/2019,1626,9,22276,2475.111111
3226,12/09/2019,1672,6,14600.35,2433.391667
3261,23/01/2024,78,2,5647.51,2823.755
3283,05/03/2022,767,6,19774,3295.666667
3379,08/02/2024,62,3,9060,3020
3437,10/12/2021,852,23,58812.67,2557.072609
3444,04/02/2023,431,8,24268.49,3033.56125
3445,27/01/2020,1535,9,22600,2511.111111
3566,17/01/2023,449,17,42887.99,2522.822941
3595,11/10/2020,1277,6,15601,2600.166667
3611,30/11/2022,497,12,35578.96,2964.913333
3621,08/08/2020,1341,3,7000,2333.333333
3816,13/04/2023,363,11,33157.08,3014.28
3834,08/01/2024,93,13,30314.29,2331.868462
3866,03/02/2024,67,18,42620.76,2367.82
3881,25/01/2023,441,25,56414.47,2256.5788
3926,20/02/2024,50,12,28229.44,2352.453333
3971,21/04/2022,720,12,26539,2211.583333
3999,24/01/2024,77,37,83924.43,2268.227838
4006,18/05/2020,1423,2,6001,3000.5
4029,11/07/2023,274,5,14000.99,2800.198
4086,16/01/2024,85,30,72793.63,2426.454333
4098,13/02/2023,422,17,58811,3459.470588
4197,03/03/2020,1499,7,22000,3142.857143
4273,20/11/2023,142,5,13602.75,2720.55
4318,08/03/2021,1129,2,4500,2250
4434,06/08/2019,1709,1,2730,2730
4453,14/01/2019,1913,1,3000,3000
4511,17/09/2023,206,23,55942.97,2432.303043
4530,02/12/2023,130,39,87074.7,2232.684615
4538,12/02/2024,58,36,95293.48,2647.041111
4555,15/02/2024,55,3,7050,2350
4649,05/02/2021,1160,6,21220,3536.666667
4702,01/10/2023,192,1,3000,3000
4749,28/10/2023,165,15,49320,3288
4805,07/07/2019,1739,3,9183.36,3061.12
4821,16/10/2019,1638,6,13307.34,2217.89
4828,28/03/2019,1840,1,3000,3000
4833,18/10/2022,540,29,64541.91,2225.583103
4893,11/01/2019,1916,2,5250,2625
4905,03/03/2024,38,55,119493.65,2172.611818
5020,01/12/2022,496,1,2999,2999
5069,25/09/2022,563,5,11403.98,2280.796
5097,02/01/2022,829,1,3002.99,3002.99
5180,12/03/2022,760,4,13332.85,3333.2125
5231,03/01/2024,98,32,101997.48,3187.42125
5269,30/06/2022,650,10,27264.95,2726.495
5333,15/06/2020,1395,9,20940,2326.666667
5394,10/02/2023,425,21,62044.97,2954.522381
5473,21/11/2022,506,14,47636.65,3402.617857
5572,15/01/2024,86,7,15310,2187.142857
5578,14/05/2019,1793,4,11000,2750
5601,30/11/2021,862,16,36210,2263.125
5661,07/05/2019,1800,2,5000,2500
5766,02/08/2022,617,7,19808.98,2829.854286
5858,13/01/2023,453,41,105088.92,2563.14439
5873,17/08/2020,1332,3,8247,2749
6022,22/09/2022,566,34,94668,2784.352941
6108,14/09/2021,939,5,14045,2809
6229,10/03/2019,1858,1,2300,2300
6241,20/02/2024,50,35,81649.02,2332.829143
6289,26/03/2021,1111,8,17971,2246.375
6294,14/02/2023,421,7,22935.55,3276.507143
6346,21/05/2019,1786,1,3000,3000
6354,11/02/2024,59,22,55625.94,2528.451818
6408,21/01/2024,80,8,26572.98,3321.6225
6465,04/02/2020,1527,3,8000,2666.666667
6521,06/01/2024,95,35,90651.74,2590.049714
6541,22/11/2023,140,15,41457.98,2763.865333
6557,12/01/2022,819,8,26243.01,3280.37625
6596,16/06/2021,1029,19,45692.99,2404.894211
6667,11/11/2019,1612,2,5050,2525
6697,17/04/2019,1820,3,8000,2666.666667
6727,28/09/2021,925,8,18500,2312.5
6746,19/10/2019,1635,13,32385,2491.153846
6771,26/04/2022,715,15,38203.99,2546.932667
6820,07/01/2024,94,22,51638.92,2347.223636
6822,14/01/2019,1913,1,3000,3000
6824,12/02/2024,58,85,199592.38,2348.145647
6892,29/03/2021,1108,28,63479,2267.107143
6906,29/02/2024,41,63,205548.06,3262.667619
6923,26/02/2019,1870,1,2900,2900
7008,25/01/2024,76,5,16360,3272
7018,17/06/2019,1759,5,11500,2300
7157,06/11/2020,1251,7,15175,2167.857143
7297,12/07/2022,638,7,15608.47,2229.781429
7378,02/03/2023,405,9,24213.99,2690.443333
7419,23/01/2023,443,9,31400,3488.888889
7652,11/12/2023,121,5,13973,2794.6
7725,19/10/2019,1635,3,6700,2233.333333
7745,02/05/2023,344,11,34606,3146
7770,15/09/2019,1669,3,9182.94,3060.98
7778,05/11/2021,887,24,53213.98,2217.249167
7810,31/08/2023,223,14,31726,2266.142857
7829,21/03/2020,1481,3,10000,3333.333333
7835,07/01/2021,1189,3,7010,2336.666667
7839,10/03/2021,1127,6,17800,2966.666667
7895,27/03/2023,380,5,13026.98,2605.396
7909,25/01/2023,441,9,31000,3444.444444
7926,09/02/2024,61,96,314037.18,3271.220625
7935,08/03/2021,1129,25,78491.88,3139.6752
7945,01/03/2020,1501,5,16139,3227.8
7972,11/12/2023,121,4,11999.99,2999.9975
7988,19/07/2023,266,7,16229,2318.428571
7989,15/09/2019,1669,5,16896.79,3379.358
7994,04/01/2022,827,15,34027,2268.466667
8054,18/12/2020,1209,1,3000,3000
8059,19/02/2021,1146,5,13025.99,2605.198
8061,16/01/2024,85,30,71913.98,2397.132667
8074,25/08/2020,1324,16,50523,3157.6875
8087,04/11/2021,888,5,17511,3502.2
8179,21/02/2024,49,10,27095,2709.5
8268,01/07/2021,1014,6,19627.73,3271.288333
8431,30/01/2020,1532,7,24200,3457.142857
8433,25/10/2022,533,15,32765.45,2184.363333
8458,12/08/2022,607,10,24799,2479.9
8520,31/03/2023,376,3,8196,2732
8571,30/03/2023,377,28,67649.59,2416.056786
8599,14/12/2021,848,5,12013.96,2402.792
8630,16/05/2020,1425,9,30262.85,3362.538889
8641,08/06/2023,307,11,28532.29,2593.844545
8645,02/11/2021,890,12,30734.98,2561.248333
8649,09/10/2020,1279,18,40039,2224.388889
8659,29/07/2023,256,10,29430,2943
8669,06/08/2022,613,3,7503.99,2501.33
8673,28/07/2020,1352,8,23160,2895
8678,18/08/2020,1331,5,10952,2190.4
8717,17/07/2022,633,11,32244.99,2931.362727
8761,13/03/2020,1489,1,3000,3000
8790,05/06/2022,675,9,23961.96,2662.44
8824,16/04/2023,360,9,20271.72,2252.413333
8827,21/01/2020,1541,3,10000,3333.333333
8844,12/08/2020,1337,4,10606.08,2651.52
8876,08/04/2020,1463,7,21787,3112.428571
8889,28/02/2024,42,19,45689.68,2404.72
8892,21/08/2022,598,9,21611.97,2401.33
8960,29/06/2022,651,11,27763.97,2523.997273
8980,26/06/2021,1019,17,43852.99,2579.587647
9084,24/03/2020,1478,19,48281,2541.105263
9117,18/09/2022,570,1,2800,2800
9178,01/01/2021,1195,1,2500,2500
9222,27/11/2022,500,8,19970.69,2496.33625
9247,05/02/2024,65,11,25781.98,2343.816364
9251,05/02/2019,1891,2,6385,3192.5
9299,23/06/2021,1022,5,15468,3093.6
9312,17/01/2024,84,21,65904.22,3138.29619
9341,16/11/2019,1607,6,15540,2590
9423,19/02/2024,51,32,82443.41,2576.356563
9504,24/02/2023,411,11,33069,3006.272727
9519,03/03/2024,38,24,66589.83,2774.57625
9562,23/11/2020,1234,11,29411,2673.727273
9568,03/04/2020,1468,5,13452,2690.4
9586,08/07/2020,1372,5,12200,2440
9604,24/03/2022,748,7,20584.09,2940.584286
9609,28/02/2023,407,15,35204.02,2346.934667
9625,19/06/2022,661,6,20747,3457.833333
9636,04/12/2019,1589,2,6500,3250
9680,27/12/2023,105,17,50631.98,2978.351765
9755,12/08/2021,972,5,13799.52,2759.904
9803,16/11/2020,1241,11,25376,2306.909091
9804,14/02/2024,56,20,58179.96,2908.998
9805,22/10/2019,1632,6,15784,2630.666667
9835,11/08/2021,973,1,3000,3000
9898,23/08/2020,1326,7,23000,3285.714286
9965,10/04/2020,1461,9,19532.2,2170.244444
9978,16/01/2024,85,17,45925.98,2701.528235
9987,16/11/2022,511,5,11790.68,2358.136
10024,31/10/2022,527,13,37059.49,2850.73
10027,08/03/2022,764,9,24313.61,2701.512222
10033,08/02/2023,427,5,15600,3120
10057,30/01/2023,436,18,42299.97,2349.998333
10058,10/09/2021,943,5,15496,3099.2
10089,02/03/2024,39,37,97546.96,2636.404324
10094,22/04/2022,719,3,9789.99,3263.33
10128,25/07/2019,1721,1,2500,2500
10151,23/07/2022,627,23,57743.98,2510.607826
10172,25/02/2019,1871,1,2228,2228
10185,05/10/2023,188,12,36286.97,3023.914167
10195,03/02/2020,1528,6,20706.47,3451.078333
10208,12/05/2020,1429,2,7000,3500
10223,10/06/2019,1766,6,16561,2760.166667
10259,26/07/2023,259,22,73730.97,3351.407727
10301,01/04/2023,375,19,53189,2799.421053
10309,16/06/2019,1760,4,13015,3253.75
10344,25/02/2020,1506,1,3500,3500
10358,17/01/2019,1910,1,2500,2500
10390,06/12/2022,491,12,42043.29,3503.6075
10412,24/10/2022,534,2,4994,2497
10431,07/07/2020,1373,4,13167.62,3291.905
10435,23/10/2022,535,6,16368.99,2728.165
10552,10/07/2022,640,4,13790,3447.5
10563,24/02/2024,46,9,20908.99,2323.221111
10616,23/07/2023,262,3,9700,3233.333333
10617,04/11/2019,1619,5,12010,2402
10652,27/02/2024,43,1,2506.99,2506.99
10661,02/01/2019,1925,1,3376.61,3376.61
10684,02/01/2024,99,15,41008.99,2733.932667
10693,17/01/2020,1545,8,26188.58,3273.5725
10726,18/04/2022,723,1,2999,2999
10766,12/02/2023,423,21,55401,2638.142857
10798,29/07/2021,986,9,21816.93,2424.103333
10799,22/06/2023,293,28,66861.52,2387.911429
10800,25/01/2019,1902,1,3110,3110
10811,26/09/2022,562,14,43553.98,3110.998571
10841,29/04/2022,712,36,97873.89,2718.719167
10860,05/02/2019,1891,1,3000,3000
10886,07/04/2020,1464,7,17505,2500.714286
10899,26/05/2021,1050,10,28504,2850.4
10900,09/01/2023,457,19,50677.27,2667.224737
10906,21/06/2023,294,40,98049.43,2451.23575
10934,04/07/2019,1742,2,4762,2381
10966,05/02/2021,1160,3,8870,2956.666667
10981,29/01/2024,72,6,18905.99,3150.998333
11008,04/05/2020,1437,4,12770,3192.5
11018,21/09/2020,1297,7,23223.05,3317.578571
11145,25/11/2021,867,12,29523,2460.25
11146,20/03/2023,387,14,37324.99,2666.070714
11178,28/04/2019,1809,1,2346,2346
11189,21/03/2020,1481,5,17000,3400
11199,09/02/2022,791,3,7680.99,2560.33
11210,02/11/2023,160,12,27791.03,2315.919167
11228,27/07/2020,1353,5,11500,2300
11263,09/10/2019,1645,3,7000,2333.333333
11289,02/09/2023,221,5,13399.99,2679.998
11290,26/02/2020,1505,6,19500,3250
11304,15/10/2023,178,14,45476.96,3248.354286
11308,30/12/2022,467,10,25123.94,2512.394
11319,07/06/2019,1769,2,4360,2180
11370,16/09/2023,207,27,62772.48,2324.906667
11371,14/04/2022,727,6,14834.95,2472.491667
11373,15/08/2019,1700,4,13890,3472.5
11447,25/11/2019,1598,10,27777,2777.7
11453,24/01/2024,77,14,48810.98,3486.498571
11457,10/02/2024,60,24,56375.93,2348.997083
11495,07/08/2019,1708,2,5000,2500
11504,13/05/2023,333,14,42892.33,3063.737857
11531,30/07/2019,1716,3,8500,2833.333333
11553,07/11/2022,520,5,13898.98,2779.796
11559,08/09/2023,215,16,48298.16,3018.635
11584,27/04/2020,1444,6,14500,2416.666667
11658,11/09/2019,1673,1,3000,3000
11667,08/05/2020,1433,3,9537,3179
11677,27/08/2019,1688,2,5303,2651.5
11688,12/09/2023,211,10,27920.96,2792.096
11743,11/03/2021,1126,5,17021,3404.2
11784,20/09/2019,1664,2,6000,3000
11801,02/01/2024,99,27,58865.11,2180.189259
11848,17/10/2023,176,24,67305.95,2804.414583
11868,29/11/2022,498,11,26208.97,2382.633636
11892,24/12/2023,108,7,16411.98,2344.568571
11923,27/01/2021,1169,4,8815,2203.75
11926,14/03/2023,393,1,2302.38,2302.38
